ride_id,customer_id,driver_id,pickup_location,drop_location,city,ride_date,ride_time,ride_status,payment_status,ride_distance_km,ride_duration_min,ride_fare,payment_method
187,1913,562,757 Danielle Courts,164 Schneider Landing Suite 488,Chennai,2025-02-10,17:38:09,Ongoing,Pending,1.94,26,329.68,UPI
188,746,121,90252 Carlos Knolls,548 Garcia Prairie Suite 617,Delhi,2025-01-08,16:41:00,Ongoing,Failed,8.95,23,459.07,Card
189,16,469,1717 Bates Rue Suite 230,72087 Katelyn Corner,Kolkata,2025-02-07,05:53:56,Ongoing,Pending,9.91,24,392.89,Card
190,1399,341,452 Judith Orchard Suite 883,55104 Robert Via,Mumbai,2025-02-02,02:00:36,Cancelled,Paid,7.89,25,369.66,Card
191,310,795,15555 Curry Tunnel Suite 089,10576 Brandon Glen Suite 899,Pune,2025-01-12,08:48:27,Cancelled,Paid,2.44,43,394.31,Cash
192,1251,226,0964 Clark Highway Apt. 633,6577 James Manors Suite 050,Chennai,2025-02-27,06:35:03,Completed,Paid,11.81,18,210.3,Card
193,1463,122,7448 Zhang Parkway Suite 176,45298 Matthew Cape,Hyderabad,2025-02-12,17:12:07,Completed,Paid,7.36,8,448.45,Card
194,1747,684,3438 Hanson Lodge Apt. 656,49083 Dana Throughway Apt. 852,Delhi,2025-03-02,06:30:10,Ongoing,Paid,6.14,38,193.41,Wallet
195,1111,562,4321 Johnson Walk Suite 127,48047 Villa Summit,Delhi,2025-02-17,11:18:18,Cancelled,Failed,10.44,31,438.01,Wallet
196,1986,606,849 Shane Viaduct,620 Ashley Rest Suite 288,Chennai,2025-02-09,07:30:56,Cancelled,Pending,3.55,9,300.6,Card
197,1852,66,49065 Derek Tunnel Apt. 270,958 Hill Gardens Suite 716,Mumbai,2025-02-09,07:52:21,Ongoing,Paid,9.84,18,122.75,UPI
198,140,56,09264 Vasquez Route Apt. 729,101 Nicole Shores,Chennai,2025-01-12,02:24:51,Cancelled,Pending,4.78,28,313.78,UPI
199,687,820,688 Williamson Crossing Suite 875,601 David Plain Suite 658,Pune,2025-01-06,04:16:49,Cancelled,Pending,10.44,44,124.06,Cash
200,1786,579,803 Skinner Falls Suite 191,592 Marilyn Points,Delhi,2025-01-14,04:00:29,Completed,Pending,8.44,10,222.79,Cash
201,222,750,1874 Green Street,7367 Young Groves,Mumbai,2025-02-18,07:20:38,Completed,Pending,9.6,26,402.05,Card
202,335,772,893 Austin Landing Apt. 787,8221 Gina Gardens Suite 255,Bangalore,2025-02-19,11:21:05,Completed,Paid,7.37,7,298.94,UPI
203,413,701,63539 Theresa Ridge,4543 Gabrielle Crescent,Mumbai,2025-02-20,10:17:07,Completed,Failed,14.54,17,150.44,UPI
204,614,798,917 Merritt Forge Suite 929,22448 Ann Ridge Apt. 305,Kolkata,2025-01-01,08:10:35,Cancelled,Pending,14.82,14,443.96,Wallet
205,799,78,185 Dana Street,1161 Lisa Estates Apt. 834,Bangalore,2025-01-30,17:52:03,Cancelled,Failed,9.35,10,91.66,Card
206,1157,408,6493 Michael Pine Apt. 754,14603 Blake Ways,Bangalore,2025-02-16,01:31:06,Completed,Pending,12.35,27,289.2,UPI
207,675,938,38844 Miller Springs,244 Jones Trail,Delhi,2025-02-26,14:25:28,Cancelled,Pending,8.35,45,142.69,UPI
208,160,39,0359 Garcia Bridge Apt. 146,2658 Hannah Mountain,Mumbai,2025-01-14,08:32:25,Cancelled,Paid,1.81,26,287.58,UPI
209,167,671,2713 Dawn Expressway,083 Gary Plains,Delhi,2025-02-13,14:58:38,Cancelled,Paid,9.65,44,172.68,Cash
210,1185,702,923 Brewer Groves Suite 443,6774 Dudley Keys Apt. 599,Pune,2025-01-09,10:01:28,Cancelled,Failed,7.94,6,346.5,Card
211,1056,253,3342 Powell Court,82548 Jessica Land Apt. 221,Mumbai,2025-02-27,07:42:48,Cancelled,Paid,11.31,19,38.6,UPI
212,1623,401,895 Diaz Underpass,108 Jonathan Burgs Apt. 185,Mumbai,2025-02-20,22:42:31,Completed,Paid,7.1,11,106.36,Wallet
213,439,235,894 Jose Trail Suite 275,142 Donna Hill Suite 549,Mumbai,2025-02-25,09:26:02,Completed,Paid,9.69,44,486.08,UPI
214,836,908,003 Ali Knoll Apt. 779,3048 Eric Camp,Kolkata,2025-01-03,20:20:08,Completed,Pending,11.51,14,200.85,Card
215,1905,375,1185 Riddle Knoll Apt. 038,2185 Caroline Fork Apt. 012,Hyderabad,2025-01-27,01:36:04,Ongoing,Pending,8.04,27,460.07,UPI
216,1581,478,23131 Tyler Locks Suite 225,2314 Christina Fall,Pune,2025-03-02,12:15:33,Ongoing,Pending,14.27,37,342.36,UPI
217,1533,303,250 Wright Trace Apt. 708,09003 Hernandez Divide Apt. 442,Pune,2025-01-13,18:28:36,Completed,Paid,4.28,45,360.9,Card
218,1590,59,250 Sexton Greens Suite 108,60371 Bryan Islands,Kolkata,2025-02-16,11:40:55,Cancelled,Pending,7.22,31,152.2,Card
219,1789,831,820 Farrell Loaf,85326 Castaneda Parkways,Bangalore,2025-01-19,18:36:49,Ongoing,Paid,13.65,31,389.47,Wallet
220,1212,410,195 Mills Squares,86071 Thomas Divide,Delhi,2025-01-23,12:25:39,Cancelled,Failed,4.97,10,95.89,Cash
221,741,887,242 Hale Shores Apt. 079,0465 Pham Squares Apt. 128,Mumbai,2025-01-24,22:23:00,Ongoing,Paid,7.07,15,395.84,Card
222,910,798,267 Patrick Spurs Suite 993,033 Edward Mill,Bangalore,2025-02-13,06:14:48,Completed,Failed,2.21,15,50.93,UPI
223,390,932,08663 Wall Pines,7943 White Street,Hyderabad,2025-03-02,14:44:50,Cancelled,Failed,10.37,42,348.5,Card
224,137,690,718 Moore Drive Suite 979,0771 Krystal Stream,Hyderabad,2025-01-24,01:03:10,Cancelled,Paid,4.78,25,482.59,Card
225,1016,867,505 Merritt Flat,3912 Charles Prairie Suite 569,Pune,2025-02-18,19:27:40,Cancelled,Paid,12.23,45,427.08,Cash
226,25,284,666 Thomas Canyon Suite 005,588 Caleb Mission,Chennai,2025-01-08,10:46:22,Cancelled,Failed,3.17,12,153.39,Cash
227,672,320,763 Michael Glens,86393 Hernandez Wall Suite 857,Pune,2025-03-01,14:51:03,Ongoing,Failed,4.11,18,424.84,UPI
228,469,241,44801 Garcia Cove,5767 Sean Hill Suite 151,Pune,2025-01-24,04:24:33,Cancelled,Paid,14.96,9,329.49,Wallet
229,1885,731,524 Smith Circle Apt. 534,9285 Derek Parkway,Mumbai,2025-02-10,21:20:26,Cancelled,Pending,5.08,25,224.34,Cash
230,1424,722,494 Adam Stream,186 Scott Cliff,Hyderabad,2025-02-19,03:41:51,Completed,Pending,3.65,7,131.16,Card
231,1937,389,4330 Jennifer Walk,81444 Joe Skyway,Chennai,2025-02-09,12:57:05,Cancelled,Pending,5.15,14,358.28,Wallet
232,1088,407,651 Gwendolyn Lodge Apt. 023,599 Jenkins Station,Mumbai,2025-01-04,20:24:12,Cancelled,Pending,14.61,40,227.55,Card
233,657,49,7129 Michael Common Apt. 706,03222 Sharon Hills Apt. 122,Hyderabad,2025-02-16,14:37:00,Ongoing,Failed,8.32,24,82.4,Card
234,1723,78,62617 Yoder Garden Apt. 779,79727 Kimberly Park Apt. 250,Hyderabad,2025-01-17,12:19:15,Cancelled,Pending,4.96,8,354,Wallet
235,435,599,25197 Lee Village Suite 122,7488 Jacqueline Neck,Kolkata,2025-01-18,03:34:19,Completed,Pending,10.54,45,260.45,Card
236,1606,889,8467 Zhang Ridge,894 Greene Mountain Apt. 700,Bangalore,2025-01-13,01:18:50,Cancelled,Pending,2.52,44,109.5,Cash
237,1600,5,2719 Amanda Creek Apt. 820,093 Kelly Cliff,Bangalore,2025-01-09,13:00:18,Cancelled,Pending,12.88,12,380.65,Cash
238,1449,103,43185 Baker Mission,572 Richardson Expressway Apt. 084,Pune,2025-02-14,10:17:05,Completed,Paid,14.47,30,60.39,Wallet
239,1705,639,061 Thomas Station,7230 Brittany Harbor,Delhi,2025-01-21,12:31:47,Completed,Failed,7.77,7,216.41,Wallet
240,1628,198,2379 Carter Roads Apt. 244,8638 Kelley Circles Suite 935,Mumbai,2025-01-30,17:48:56,Ongoing,Pending,1.2,9,497.33,UPI
241,1315,323,34137 Davis Valleys,78686 Jerry Rapid Apt. 327,Kolkata,2025-01-17,16:27:27,Ongoing,Pending,10.06,35,220.12,UPI
242,51,419,829 Alexandra Forges,7812 Ryan Mill Suite 952,Hyderabad,2025-02-17,18:45:10,Ongoing,Failed,12.15,24,381.73,Cash
243,716,389,6867 Goodman Place Suite 586,679 Edwards Bypass Apt. 366,Chennai,2025-01-01,20:19:50,Completed,Paid,8.2,11,279.09,Wallet
244,1267,845,751 Preston Underpass,1786 Nicholas Springs,Delhi,2025-02-23,12:05:28,Ongoing,Failed,1.5,15,416.57,Cash
245,4,94,34145 Hawkins Plaza,43310 Rachael Expressway,Delhi,2025-01-10,20:51:58,Completed,Paid,3.5,20,379.48,Wallet
246,1560,81,144 Gallegos Rue,247 Allison Orchard Suite 105,Chennai,2025-02-08,16:45:01,Cancelled,Failed,9.2,27,154.71,UPI
247,1623,274,2610 James Wall,0473 Davis Trail,Delhi,2025-01-13,08:14:45,Ongoing,Pending,10.61,29,434.64,Card
248,47,257,9450 Campbell Hill,3090 Angelica Tunnel,Bangalore,2025-02-09,00:12:45,Ongoing,Failed,1.96,36,249.88,Card
249,368,377,92134 Beard Forge Apt. 235,89847 Harvey Corners,Delhi,2025-03-01,20:59:09,Ongoing,Paid,7.33,11,304.85,Wallet
250,1410,12,09483 Gonzalez Ranch,094 Richmond Square,Pune,2025-02-18,14:19:50,Ongoing,Paid,5.36,15,39.94,Cash
251,1633,512,95678 Lewis Rue,1225 Carter Viaduct,Delhi,2025-02-23,00:56:40,Completed,Paid,7.65,43,131.09,Wallet
252,713,226,13553 Adams Underpass Suite 102,82845 Amy Heights Suite 088,Pune,2025-01-11,22:44:20,Ongoing,Pending,2.74,21,402.52,Cash
253,1647,825,0678 Laura Crescent Apt. 321,55051 David Turnpike Suite 547,Hyderabad,2025-02-05,10:41:32,Cancelled,Pending,6.06,7,176.32,UPI
254,1336,310,5400 Jill Pike Apt. 414,419 Jones Cliff,Mumbai,2025-02-25,04:42:12,Ongoing,Paid,8.76,36,264.41,UPI
255,1237,986,8477 James Stravenue Suite 699,292 Jason Trafficway Apt. 928,Hyderabad,2025-02-01,22:18:39,Cancelled,Paid,13.81,9,173.41,Card
256,1024,672,0500 Kelly Pike Apt. 736,9121 Terry Hill,Hyderabad,2025-02-14,10:13:42,Ongoing,Pending,13.71,14,143.14,Wallet
257,1990,159,133 Morris Plaza Suite 918,8968 Brian Way Suite 396,Bangalore,2025-01-15,19:40:58,Cancelled,Paid,11.09,23,219.56,Cash
258,1444,923,1781 Kristy Crossroad Suite 637,34031 Houston Plain,Delhi,2025-01-20,00:13:06,Ongoing,Paid,10.77,29,255.56,Wallet
259,993,98,102 Claudia Burg Apt. 919,05528 Kelly Dam,Chennai,2025-02-11,18:28:36,Completed,Paid,13.43,32,99.11,Card
260,298,516,27015 Wood Unions,222 Shannon Ferry,Delhi,2025-01-23,02:05:52,Ongoing,Pending,4.27,29,45.45,UPI
261,77,156,18323 Eric Oval Suite 307,697 Eric Pass,Chennai,2025-02-09,09:09:11,Completed,Pending,13.86,21,457.58,Cash
262,700,919,485 Ruiz Islands Apt. 105,326 Grant Lake Suite 506,Chennai,2025-01-01,08:42:32,Ongoing,Paid,9.39,15,244.83,UPI
263,431,817,892 Young Avenue,8269 Walters Underpass Suite 188,Bangalore,2025-01-20,01:43:30,Ongoing,Paid,7.73,42,225.33,UPI
264,1303,563,593 Walton Valleys Apt. 694,327 Ashley Plaza,Bangalore,2025-01-26,07:06:47,Cancelled,Pending,14.77,8,248,Cash
265,953,371,38424 Cheyenne Court,021 Butler Grove Suite 235,Kolkata,2025-02-22,12:09:25,Completed,Failed,3.72,14,475.23,UPI
266,1596,969,14501 Moss Ville,7729 William Manors,Delhi,2025-01-19,14:54:43,Ongoing,Failed,11.77,9,212.43,Wallet
267,1551,406,791 Blevins Island,320 Anthony Vista Suite 869,Chennai,2025-01-01,05:02:41,Completed,Pending,9.6,45,368.04,Card
268,1454,172,6266 Gregory Lake Apt. 121,08855 Evans Walks,Pune,2025-02-01,00:52:59,Cancelled,Failed,9.3,6,105.21,Card
269,1754,899,18414 Sabrina Ports Suite 071,19195 Parks Overpass Apt. 609,Mumbai,2025-01-05,21:39:07,Completed,Paid,10.91,40,285.95,Wallet
270,531,138,364 Eileen Burg Suite 099,733 Daniel Streets Suite 322,Kolkata,2025-02-15,21:19:05,Ongoing,Paid,9.83,41,388.98,UPI
271,1210,788,4829 Freeman Mount Suite 672,796 Alexander Vista Apt. 346,Chennai,2025-02-24,19:11:14,Ongoing,Pending,5.18,38,147.11,Cash
272,478,355,89446 Meadows Vista Apt. 577,7859 Singh Bypass,Mumbai,2025-02-26,23:17:08,Ongoing,Pending,6.05,39,176.43,Wallet
273,54,588,3278 Richards Corners,910 Carolyn Mews Suite 609,Bangalore,2025-01-13,10:33:28,Cancelled,Paid,1.16,7,74.3,Wallet
274,1200,811,23448 Jonathan Corner Suite 990,685 Lisa Extension Suite 680,Hyderabad,2025-02-27,11:02:39,Completed,Pending,3.2,23,292.71,Card
275,1393,835,51104 Derek Falls Apt. 195,573 David Corner Apt. 630,Bangalore,2025-01-25,07:43:49,Cancelled,Pending,9.53,15,318.32,Cash
276,983,812,63629 Adam Pike Apt. 777,9880 Dean Lake,Hyderabad,2025-02-11,12:01:07,Ongoing,Pending,8.01,44,277.59,Wallet
277,96,476,15615 Price Course Suite 711,41957 Matthew Lodge,Bangalore,2025-02-08,00:38:22,Cancelled,Paid,8.82,40,487.37,UPI
278,947,651,2614 Michael Stravenue,09977 Barrett Drive,Kolkata,2025-01-03,10:36:44,Ongoing,Paid,2.01,5,122.04,Cash
279,505,238,544 Perry Spurs Apt. 610,72224 Miller Mission Apt. 074,Bangalore,2025-01-12,23:21:47,Completed,Paid,6.2,16,149.84,Wallet
280,368,545,1344 Ryan Viaduct,086 May Extension Suite 941,Bangalore,2025-02-18,08:20:54,Ongoing,Paid,13.63,35,416.73,Wallet
281,1401,681,79201 Brewer Ranch Suite 121,7510 Jeffrey Plaza,Mumbai,2025-01-22,03:56:03,Completed,Failed,14.59,19,448.29,Wallet
282,1787,147,00377 Julie Heights,62252 Williams Locks,Delhi,2025-02-17,08:02:31,Completed,Paid,2.3,6,361.43,Cash
283,1425,130,77415 Crawford Walk,588 Cheryl Light Apt. 215,Hyderabad,2025-01-07,20:39:56,Completed,Paid,6.01,21,37.54,UPI
284,1910,987,986 Davis Lane Suite 780,63502 Michael Hill Suite 271,Bangalore,2025-01-12,14:38:01,Ongoing,Failed,4.79,25,179.64,UPI
285,12,294,58234 Smith Green,09482 Webb Hill,Kolkata,2025-02-22,06:52:45,Cancelled,Paid,8.35,25,375.25,Card
286,136,982,68649 Thompson Common,965 Derrick Mountains,Chennai,2025-02-20,20:48:06,Ongoing,Failed,1.13,42,327.25,Cash
287,1760,87,0454 Christopher Drives Apt. 710,138 Bruce Orchard Suite 103,Chennai,2025-01-03,17:50:34,Ongoing,Pending,8.98,11,309.15,Wallet
288,1909,379,57552 Brown Springs Apt. 786,20859 Velasquez Squares Apt. 094,Hyderabad,2025-02-14,07:16:20,Cancelled,Paid,4.66,24,264.5,UPI
289,448,212,20540 Debra Mews Suite 383,41039 Parker Circles Suite 889,Chennai,2025-01-31,02:00:12,Completed,Pending,14.95,39,414.9,Cash
290,1228,563,811 George Underpass,322 Robin Trail Suite 306,Mumbai,2025-01-31,21:04:15,Completed,Paid,4.23,5,479.47,Cash
291,386,361,71524 Lopez Rue Suite 757,81694 Trevino Terrace Apt. 986,Mumbai,2025-01-25,20:24:19,Ongoing,Failed,5.05,36,348.3,UPI
292,1285,931,636 Foster Brooks Suite 181,381 Thomas Station Apt. 532,Delhi,2025-02-03,10:01:26,Completed,Paid,12.01,36,32.85,Card
293,1892,375,4647 Lance Mill Apt. 387,84939 Daniel Centers,Kolkata,2025-01-18,07:32:39,Cancelled,Paid,5.62,18,479.4,UPI
294,632,599,7573 Daniel Corner Apt. 755,187 Melanie Gateway Apt. 649,Delhi,2025-02-27,19:39:33,Completed,Pending,14.53,38,389.79,Wallet
295,577,957,3677 Justin Plains Apt. 727,87789 Thomas Parkway Apt. 748,Bangalore,2025-01-19,18:51:48,Completed,Paid,4.35,13,139.13,Cash
296,1243,94,650 Barbara Ports,2972 Courtney Flats Apt. 630,Kolkata,2025-02-06,10:35:01,Completed,Pending,1.59,34,259.46,Wallet
297,1338,856,016 Werner Brooks,8752 Jones Parkways,Kolkata,2025-01-01,18:09:03,Ongoing,Paid,13.45,25,397,Cash
298,725,989,094 Kimberly Isle,43932 Klein Expressway Apt. 666,Hyderabad,2025-01-17,06:53:59,Ongoing,Pending,3.05,26,69.69,Card
299,297,607,3498 Joshua Court,6243 White Burgs Apt. 325,Mumbai,2025-02-22,22:10:39,Cancelled,Failed,8.01,38,206.45,Wallet
300,460,481,1951 Contreras Lakes,9398 Nelson Ports,Mumbai,2025-01-16,02:01:49,Ongoing,Paid,13.04,39,160.42,UPI
301,1102,136,7924 Andrew Land Apt. 574,80990 Garcia Road,Pune,2025-02-03,12:47:33,Ongoing,Paid,5.13,14,181.63,Wallet
302,406,19,935 Allison Circle Apt. 519,9674 Marcus Cove Apt. 883,Delhi,2025-01-07,14:16:42,Ongoing,Pending,14.39,33,389.36,Card
303,1103,729,03867 Simpson Springs,423 Yolanda Manors,Pune,2025-01-18,05:10:34,Cancelled,Failed,11.1,6,186.62,Card
304,510,609,52545 Hernandez Shores Apt. 820,0191 Davidson Underpass,Chennai,2025-02-03,17:25:56,Completed,Pending,2.8,17,371.12,Card
305,1609,896,5914 Lewis Square Suite 142,558 Lucas Course,Kolkata,2025-02-23,09:40:45,Ongoing,Failed,7.35,23,80.65,UPI
306,1717,166,489 Jennifer Place Suite 789,608 Brittany Shore Suite 579,Mumbai,2025-02-07,05:55:12,Cancelled,Pending,9.45,36,402.76,Card
307,404,970,42452 Denise Squares Suite 739,4241 Christopher Isle,Bangalore,2025-02-24,16:49:17,Ongoing,Failed,7.05,33,269.79,Wallet
308,447,869,332 Dorothy Vista Apt. 433,6407 Turner Ridges,Hyderabad,2025-01-01,09:58:32,Ongoing,Pending,12.51,25,472.93,UPI
309,1705,626,8364 Nguyen Pine Apt. 664,672 Whitaker Fort Apt. 568,Delhi,2025-01-19,20:01:51,Cancelled,Paid,8.28,17,96.27,Card
310,1882,754,5500 Jason Alley Apt. 129,204 Jacob Court Apt. 141,Delhi,2025-01-30,06:12:53,Cancelled,Pending,5.69,11,360.5,Card
311,843,71,2278 Brown Pines,147 Richard Dale Apt. 031,Delhi,2025-01-21,17:06:37,Completed,Paid,7.84,23,352.13,Wallet
312,1502,478,0621 Swanson Mill,714 Mata Manor,Kolkata,2025-01-03,13:55:03,Completed,Failed,11.56,6,303.05,Card
313,919,850,0383 Ramos Dam,11280 Chase Stravenue,Hyderabad,2025-02-02,01:01:52,Cancelled,Failed,11.81,15,229.14,Card
314,250,980,84509 Adams Dam,93704 Samantha Viaduct,Delhi,2025-02-09,17:25:47,Cancelled,Paid,7.11,26,334.81,Card
315,665,576,14144 Mark Curve Apt. 120,31846 Wells Rue,Kolkata,2025-01-22,03:56:02,Completed,Paid,14.12,11,368.42,Cash
316,1314,136,37140 Robbins Cliffs,57942 Davis Burg,Pune,2025-01-14,18:55:50,Ongoing,Paid,10.85,34,420.28,Cash
317,1813,805,142 Amanda Squares Suite 090,91814 Rojas Club,Hyderabad,2025-01-27,10:02:29,Cancelled,Failed,5.46,12,213.24,UPI
318,1732,938,323 Blake Extensions Suite 010,997 Jennifer Island,Kolkata,2025-03-03,03:21:52,Cancelled,Pending,14.07,31,227.09,Wallet
319,1759,275,667 Joan Causeway,43657 Laura Via,Mumbai,2025-02-16,14:50:48,Cancelled,Pending,2.02,33,45.47,UPI
320,912,532,6058 Anderson Shoal,7074 Wang Falls Suite 079,Kolkata,2025-02-05,13:55:23,Cancelled,Failed,1.25,12,134.35,Wallet
321,303,939,6538 Peter Neck,95022 Daniels Square,Mumbai,2025-02-11,03:31:39,Ongoing,Pending,10.21,13,222.79,Wallet
322,46,3,82651 Williams Inlet Apt. 143,4482 Rice Streets,Hyderabad,2025-02-02,17:29:23,Cancelled,Paid,9.33,6,303.32,Wallet
323,1165,722,627 Simpson Canyon Apt. 704,499 John Brook Suite 805,Chennai,2025-01-23,18:49:19,Cancelled,Paid,11.54,45,374.24,Card
324,1161,618,17870 Jason Mountains Suite 066,40164 Curtis Inlet Suite 203,Mumbai,2025-01-16,14:08:17,Ongoing,Failed,3.31,39,66.15,Card
325,1510,836,885 Kayla Tunnel,56008 Peters Rapid Apt. 919,Bangalore,2025-02-13,08:09:03,Completed,Pending,6.83,28,70.35,Card
326,1204,225,97831 Pratt Coves,85949 Barker Creek,Chennai,2025-01-05,19:47:49,Ongoing,Paid,14.76,17,222.54,Cash
327,1139,370,430 Christopher Canyon,1151 Justin Freeway,Pune,2025-02-15,21:42:57,Cancelled,Pending,2.48,16,481.39,Cash
328,875,242,95556 Stephens Extension Suite 514,6883 Morris Fork,Pune,2025-02-14,16:17:02,Ongoing,Pending,9.88,25,476.19,Cash
329,972,718,70703 Kaiser Burg Suite 786,69507 Alvarado Ville,Kolkata,2025-02-15,12:50:08,Cancelled,Pending,2.65,37,315.39,Card
330,1353,782,21475 Michelle Trail Apt. 574,2324 Weeks Spring,Delhi,2025-01-12,10:17:00,Cancelled,Paid,3.86,19,49.16,Wallet
331,1822,50,341 Church Springs,721 Hansen Islands Apt. 988,Bangalore,2025-01-15,05:51:43,Completed,Paid,9.54,39,147.39,Cash
332,1698,524,33963 Ellis Glens Apt. 007,41643 David Rapid,Hyderabad,2025-01-14,19:12:35,Completed,Failed,11.65,10,301.22,Card
333,1898,589,46505 Rojas Path,9531 Ashley Ferry,Hyderabad,2025-01-19,05:02:04,Completed,Pending,11.18,42,401.99,Wallet
334,1866,135,1188 Richard Shoal,37148 Laura Islands Apt. 949,Bangalore,2025-01-15,02:41:12,Ongoing,Paid,3.1,25,198.85,Cash
335,9,889,1576 Weber Hill Apt. 353,5045 Betty River Apt. 367,Mumbai,2025-02-21,11:46:47,Cancelled,Failed,14.19,17,347.72,Card
336,1365,243,68489 Bradley Rue Suite 111,8946 Garcia Plaza Apt. 731,Kolkata,2025-01-27,07:30:19,Cancelled,Paid,5.09,38,415.48,Card
337,311,830,936 Jessica Mission,53188 Riley Shoals,Pune,2025-02-23,00:31:45,Cancelled,Pending,7.83,23,437.02,Cash
338,1588,142,5693 Denise Brooks,0273 Holt Pike Suite 159,Bangalore,2025-02-06,18:05:44,Completed,Paid,4.06,20,75.52,Cash
339,137,202,225 Gutierrez Manor Apt. 386,18274 Bryan Cliff,Kolkata,2025-02-04,18:13:06,Cancelled,Paid,13.39,39,52.38,Card
340,323,45,3020 Mayer Highway Apt. 854,2266 Garcia Radial,Chennai,2025-01-22,07:27:39,Ongoing,Failed,3.58,7,184.48,Cash
341,286,138,2423 Tammy Summit,133 Vanessa Shores,Delhi,2025-02-08,18:32:10,Ongoing,Paid,5.11,32,380.78,Wallet
342,1035,219,5663 Sandra Spur,52651 Brent Key Suite 070,Chennai,2025-01-24,16:09:52,Completed,Paid,3.13,32,147.44,UPI
343,1421,689,776 Dana Curve,227 Timothy Crest,Hyderabad,2025-02-25,20:16:17,Cancelled,Paid,10.72,8,370.22,UPI
344,168,251,6951 Ward Avenue Suite 090,792 Harding Viaduct,Kolkata,2025-01-21,00:51:56,Ongoing,Paid,4.69,45,476.75,UPI
345,887,981,73680 Booth Manor Apt. 393,9096 Tracey Turnpike Apt. 369,Kolkata,2025-02-27,14:09:06,Completed,Paid,3.21,5,99.34,UPI
346,724,141,59264 Rachael Greens Apt. 540,16514 Tommy Village,Hyderabad,2025-01-13,11:02:27,Ongoing,Failed,4.27,18,377.73,Wallet
347,332,667,99514 Ricardo Trafficway,37558 Smith Spring,Mumbai,2025-01-27,06:26:03,Completed,Paid,9.59,44,183.36,UPI
348,1159,632,5906 Stanley Hills Apt. 371,4639 Barajas Trail,Bangalore,2025-02-10,03:01:57,Cancelled,Paid,13.32,23,151.4,Card
349,30,778,8551 Mary Mountain Suite 001,32145 Travis Hollow,Chennai,2025-01-09,09:15:50,Cancelled,Paid,1.73,12,470.24,Wallet
350,156,123,61889 Scott Groves,1336 Tiffany Shoal,Kolkata,2025-02-15,12:51:55,Completed,Pending,5.36,18,231.91,UPI
351,1044,562,422 Parks Rapids Apt. 603,674 Zamora Drive Suite 350,Delhi,2025-03-01,01:03:04,Completed,Failed,14.63,37,71.13,Cash
352,1082,764,756 Bridges Walk,07825 Dorsey Heights Apt. 803,Delhi,2025-02-06,21:04:36,Cancelled,Failed,6.81,12,351.85,Card
353,1483,513,30087 Nicole River,1621 Watts Fields,Delhi,2025-01-05,10:49:18,Ongoing,Failed,8.24,42,216.84,Card
354,1383,312,364 Karen Canyon,965 Jill Groves Apt. 985,Delhi,2025-01-10,03:43:33,Cancelled,Pending,8.04,18,304.38,Wallet
355,1557,21,673 Smith Islands,315 Thomas Roads,Kolkata,2025-01-12,00:41:59,Cancelled,Failed,3.31,40,46.12,Card
356,872,991,907 Patricia Cliffs,91069 Boyd Islands Suite 742,Chennai,2025-01-10,05:50:36,Ongoing,Pending,10.46,34,356.57,Wallet
357,1547,997,16609 Paige Path,83498 Baker Groves,Mumbai,2025-02-19,12:09:19,Ongoing,Paid,2.5,35,163.41,Cash
358,461,552,93422 Jackson Turnpike,8452 Copeland Ports Suite 789,Hyderabad,2025-02-04,12:47:41,Ongoing,Failed,9.91,32,101.61,UPI
359,1134,952,625 Kayla Keys Suite 302,9616 Murphy Mill,Pune,2025-02-01,06:45:13,Ongoing,Failed,3.22,36,418.68,UPI
360,1799,573,10397 Richard Roads,4499 Heather Trace Apt. 659,Kolkata,2025-02-24,23:15:21,Completed,Paid,2.32,13,258.8,Wallet
361,934,813,45657 Gonzalez Mountain Suite 390,1364 Carter Stravenue Apt. 607,Hyderabad,2025-01-30,20:42:09,Completed,Paid,3.77,10,262.08,Wallet
362,1895,929,2896 Williams Camp,1248 Kimberly Falls,Delhi,2025-03-03,08:53:26,Ongoing,Pending,12.18,31,483.55,Wallet
363,608,642,8538 Thornton Islands,21888 Johnson Forge Suite 160,Pune,2025-01-31,22:58:01,Completed,Pending,7.3,11,114.24,Wallet
364,1953,640,265 Kristen Stream Apt. 378,946 Miller Corner Suite 893,Pune,2025-02-11,22:56:24,Ongoing,Failed,9.23,11,381.06,UPI
