customer_id,customer_name,phone_number,email,gender,age,registration_date,total_rides,total_spent
270,Stephanie Phelps,(463)852-5432x688,margaretpotter@gmail.com,Other,47,2022-07-28,61,43940.38
271,Denise May,001-804-378-9433x7424,brittanyarmstrong@yahoo.com,Male,44,2021-03-26,57,8945.43
272,Marie Marks DVM,+1-895-482-4144x193,cheryl61@gmail.com,Other,35,2020-01-06,15,41091.75
273,Theresa Nixon,001-792-417-2067x239,john44@hotmail.com,Male,18,2022-07-12,96,7595.06
274,Norman Scott,001-608-741-0097x51100,melissa02@flynn.net,Female,33,2024-04-03,13,9789.06
275,Ashley Woods,608.647.7941,skane@simpson.com,Other,36,2022-07-18,53,19833.3
276,Joshua Cox,(854)073-0268,bryanharris@johnson-rodriguez.com,Female,45,2024-09-28,10,2845.32
277,Noah Hanson,341.403.6859x776,gary15@vargas-garcia.biz,Other,20,2020-01-02,49,48705.85
278,John Nguyen,001-804-617-5082x5499,cmoore@gmail.com,Male,20,2020-07-28,33,28709.05
279,William Soto,481-183-3534x8638,simmonsduane@yahoo.com,Female,47,2022-07-27,22,27087.39
280,Michael Lucas,(811)766-2583,alison63@gmail.com,Male,49,2020-03-06,69,14271.88
281,Mary Rhodes,4328010779,mbailey@gillespie-petty.com,Other,56,2023-04-24,44,33059.95
282,Jamie Simmons,058.798.2790x102,mullentyler@bentley.com,Other,23,2022-08-14,70,35529
283,Jeffery Clark,+1-787-321-1405x577,noah06@hotmail.com,Other,52,2023-12-21,33,35403.99
284,Mark Wilson,+1-105-998-5265x67683,mackrichard@walker.com,Other,25,2021-10-20,61,37440.69
285,Gary Crawford,446.278.7700x18367,kaitlinwilliams@murphy-gilbert.com,Other,42,2022-03-12,5,1405.04
286,Jillian Ford,(935)798-7733,kimberly48@hughes-walsh.com,Male,53,2022-02-10,66,15720.62
287,Sonya Kelley,372-843-0547x401,danielthompson@townsend-atkinson.biz,Female,28,2023-03-09,17,38511.23
288,Stacey Lewis,001-905-286-7526x9727,christinemason@garrison-mata.com,Female,56,2023-08-12,8,46734.03
289,Christian Scott,+1-085-941-7455x7304,joshua29@gmail.com,Male,37,2021-10-25,8,28707.99
290,James Richardson,001-493-822-6252x53539,kjohnson@johnson.org,Other,48,2022-07-29,54,44000.4
291,Joseph Wheeler,001-647-015-5226x9238,pbartlett@yahoo.com,Other,52,2022-08-31,12,40361.78
292,Michelle Nelson,+1-623-834-0829,lijacqueline@gmail.com,Female,34,2020-06-01,10,29313.63
293,Angel Craig,001-982-972-8008x9592,kford@robinson-wilkinson.com,Male,36,2024-09-04,11,17308.87
294,Charles Bruce,(622)347-2608x23877,gilbertbrian@gmail.com,Male,41,2023-01-20,60,44962.89
295,Kristi Rodriguez,622.927.5557x25422,smendez@hotmail.com,Other,50,2024-12-12,42,19525.17
296,Kenneth Murphy,+1-087-645-6668x74138,patricia58@gmail.com,Male,27,2024-09-25,67,49034.24
297,Christopher Rivera,007-764-9047x2557,ewilson@yahoo.com,Male,52,2021-04-29,33,21614.72
298,Mary Douglas,001-475-022-5898x96662,xflynn@fox.biz,Other,42,2023-11-03,20,29120.05
299,Angel Rosales,760.802.6001,nealjacqueline@phillips.com,Female,51,2020-11-14,35,5923.32
300,Donna Turner,001-175-127-0934,romerocourtney@fox.com,Male,35,2022-01-15,13,25441.99
301,Jacqueline Reed,886-562-4596x64778,anthony98@sheppard.info,Female,49,2024-05-01,60,16792.33
302,Ryan Pennington,+1-462-782-9738,bakerdebra@yahoo.com,Other,37,2024-07-30,61,33155.12
303,Luke Lowe,+1-502-815-7730x2704,poolematthew@flores-jimenez.com,Other,27,2021-12-26,58,16223.96
304,Russell Perry,+1-889-609-5619x5123,emma37@berry.info,Male,34,2024-06-07,59,28963.29
305,Melissa Griffith,+1-670-305-9960x08713,daviswilliam@hotmail.com,Female,29,2021-07-16,9,42340.63
306,Taylor Hernandez,001-460-666-3106,claire24@martinez.info,Other,42,2022-10-29,9,18798.85
307,Cynthia Willis,(786)806-7633x6431,cbowman@baker.com,Other,39,2021-12-29,55,28871.3
308,Kimberly Sosa,(528)633-7564,tuckeranthony@yahoo.com,Male,58,2023-09-13,72,45890.25
309,Lindsey Nguyen,900.990.4659,baldwinalyssa@morales.com,Other,27,2020-01-12,77,8444.41
310,Savannah Scott,013.669.5779x078,chensean@casey.org,Female,52,2024-03-08,63,13072.09
311,George Rogers,187.361.2240,parrishdustin@gmail.com,Female,59,2020-03-31,15,11591.87
312,Maxwell Nunez,(720)607-3164x926,hernandezanna@bailey-lane.com,Other,30,2024-12-25,84,20425.69
313,Bryan Mills DVM,001-194-637-7906x23304,johnsonallen@yahoo.com,Female,50,2021-12-27,15,40683.75
314,Deanna Williams,001-439-282-2104x65856,khill@gmail.com,Other,33,2021-03-24,48,19688.4
315,Alexandra Morrow,9070507599,james16@gmail.com,Other,18,2020-09-28,21,5736.3
316,Collin Watson,(395)114-2217,frederick61@ford-cruz.org,Other,59,2024-03-25,95,22438.26
317,Reginald Luna,001-596-754-0476x5206,vcraig@yahoo.com,Other,54,2022-04-13,96,47909.5
318,Randy Forbes,727-836-1255x2522,glenn59@benton.info,Male,23,2021-02-01,93,6219.61
319,Debbie Hernandez,+1-734-941-2815x409,mark57@thompson.org,Other,47,2024-12-19,53,11183
320,Tonya Martin,001-474-266-2189,pattonmary@yahoo.com,Male,47,2021-08-19,98,35151.81
321,Daniel Ellis,077.575.6144x63399,ugraham@cole.net,Female,53,2022-10-06,96,36498.8
322,Victor Reeves,514.723.3933,elizabethpena@rubio.com,Male,21,2023-10-11,69,5003.6
323,Melissa Chen,+1-488-462-6945x36307,hernandezjoshua@nelson.biz,Female,40,2024-08-08,41,25309.83
324,Sabrina Garcia,001-351-362-6481x2066,michael92@griffith.com,Male,31,2021-07-09,96,18144.42
325,Andrea Page,+1-379-866-2445,maldonadojoseph@yahoo.com,Male,45,2022-01-31,54,4950.65
326,Justin Cooley,(416)427-6484x13461,brendawilliams@jones.com,Female,37,2021-02-21,71,44874.93
327,Austin Davis,+1-910-261-6868x64250,robertmendez@gmail.com,Other,50,2020-01-01,27,17993.62
328,John Robinson,180.154.2792x605,ucooke@yahoo.com,Male,53,2020-03-28,61,7665.3
329,Michael Green,5171003665,cmendoza@campbell.info,Female,19,2022-06-02,52,9004.22
330,Jaime Cobb,7041752966,nataliethomas@hotmail.com,Female,29,2020-11-14,61,45326.35
331,Elizabeth Gibson,157.944.4821x15825,nmeyers@ferguson.com,Male,46,2023-06-03,55,36541.5
332,Sarah Neal,957.911.2941x89261,wbryant@hotmail.com,Other,23,2020-04-18,81,20630.93
333,Rose Dyer,(565)394-8967x867,victoria97@davis.com,Male,59,2022-11-20,77,22918.6
334,Rebecca Patel,+1-173-379-3883x237,ilarsen@warren.info,Male,27,2021-05-28,50,45934
335,Johnny Rivas,(413)020-9877x886,pattontamara@garcia-pope.net,Female,34,2024-11-28,70,40903.52
336,James Jenkins,(473)352-7415x3168,jeffrey59@hotmail.com,Female,58,2021-05-31,70,42816.37
337,Amber Kelley,(542)819-9649x6602,millerheather@jackson.com,Female,60,2020-07-14,10,40581.23
338,Terri Rios,001-290-346-6972x7555,ysmith@hotmail.com,Female,32,2023-01-17,14,42111.1
339,Crystal Cooper,917.136.1429x93512,williamsmelissa@pace-fowler.info,Other,51,2023-09-27,59,18863.05
340,Raymond Jensen,154-931-1332x78840,nicolebrown@hotmail.com,Male,39,2020-04-20,15,8999.26
341,Gregory Williams,639.893.8512x0458,ismith@hotmail.com,Male,38,2023-08-22,55,20200.06
342,Troy Thompson,453-980-6547,hernandezlisa@bauer-turner.net,Other,18,2025-01-30,2,39299.95
343,Francisco Perry,001-598-581-3079x9682,webbrebecca@yahoo.com,Other,48,2024-05-22,26,49344.67
344,Michelle Gonzales,(188)967-3265,mevans@morgan.com,Male,28,2024-09-15,44,45772.34
345,Tanya Pope,(901)692-3231,michael43@ayala.com,Female,31,2020-07-05,21,42487.84
346,Craig Austin,(419)958-9196,jessicamaxwell@arroyo.com,Male,19,2022-10-05,30,40948
347,Andrea Ward,609.629.1691x82302,jenniferhiggins@yahoo.com,Female,55,2024-03-19,44,46692.58
348,Raymond Johnston,140.615.6189x24523,baileywilliams@hotmail.com,Other,37,2020-02-19,48,30479.76
349,Anthony Gonzalez,+1-429-621-4236x8339,ymorris@foster.org,Male,38,2023-12-21,48,11462.76
350,Traci Campbell,322-963-0003x444,justinevans@gmail.com,Male,47,2020-12-30,86,37760.74
351,Jose Mercer,575-777-1349x0020,wendy09@hotmail.com,Other,35,2022-06-21,52,6511.61
352,Monica Young,7242666967,kevin04@madden.org,Female,60,2021-04-09,95,47885.27
353,Chelsea Colon,842.376.4444x1385,timothy20@stone.com,Other,18,2021-07-19,80,25294.45
354,Ashley Parker,+1-352-334-0043x521,atownsend@smith.net,Other,39,2023-04-28,55,37909.25
355,Jeff Haynes,438.679.4302x6640,william20@knight.com,Female,34,2022-06-07,13,20998.77
356,Eric Mckinney,(193)225-9670x4477,debra53@williams-reynolds.com,Other,30,2021-11-13,24,46345.67
357,Debra Lane,(567)818-9220,danielgomez@fischer.com,Male,53,2023-05-20,82,4192.82
358,Dustin Jones,+1-838-187-7543x726,melvin57@crosby.org,Female,42,2020-04-24,5,15916.03
359,Jeffrey Pruitt,853-362-8913,danielle47@moon.net,Female,22,2024-11-12,87,19326.38
360,Tracy Stout,432-620-7367,shawnstone@taylor.biz,Male,28,2021-01-24,17,49576.72
361,Stanley Moore,408.115.9151,lindsey92@yahoo.com,Male,49,2020-06-30,22,6028.93
362,Corey Campbell,334-643-3949,browningjanice@aguirre.info,Male,42,2022-04-18,88,10287.55
363,Keith Williams,499-788-4740x762,justin22@gmail.com,Other,22,2020-01-03,96,7140.16
364,Timothy Wright,001-936-992-0573x40217,donald87@yahoo.com,Other,25,2024-11-30,85,49661.97
365,Susan Shepard,897-169-3401x66760,erodriguez@gmail.com,Other,32,2021-02-16,74,24212.82
366,Nancy Hunter,(198)365-5401,millersamantha@hotmail.com,Other,40,2021-07-20,53,6315.48
367,Travis Estrada,+1-729-148-9181x249,watsonjean@yahoo.com,Female,42,2020-01-12,11,20871.18
368,Stephen Johnson,(973)688-9746x623,usanchez@maynard.biz,Male,41,2021-03-20,27,17723.79
369,Adam Kent,997-498-5050,mannbryan@hotmail.com,Male,60,2022-11-05,61,3720.41
370,Joe Coleman,+1-658-142-5901x833,twalker@hotmail.com,Other,24,2024-01-18,62,29535.78
371,Nancy Herman,001-852-690-8047x93454,zholt@valentine-miller.org,Female,25,2022-05-16,91,26454.99
372,Kelly Church,584.703.9197x64708,austinadam@williams-mitchell.com,Male,25,2021-10-20,47,34080.18
373,Benjamin Thompson,001-200-777-1319,russell24@lopez.com,Female,27,2022-06-03,23,38933.03
374,Maria Rodriguez,6136072300,kathymata@gmail.com,Male,58,2021-08-23,32,14828.85
375,Brent Garcia,7149678015,fjackson@gmail.com,Other,49,2021-08-25,46,14318.81
376,Donald Davidson,952-965-1437,osaunders@johnson-holland.net,Female,26,2021-11-20,70,48384.2
377,Leroy Holt,001-557-699-9811x336,catherine29@gmail.com,Male,35,2021-04-16,86,12033.67
378,Joseph Joyce,038-356-2993,ericdunn@willis-lyons.biz,Other,60,2021-07-12,56,13892.07
379,Suzanne Moore,111.881.5618,sharon16@hotmail.com,Other,54,2022-09-30,67,21496.42
380,Cheyenne Gomez,6181637565,alexandra08@anderson.com,Female,60,2024-11-16,19,17366.2
381,Brandon Rodriguez,449.201.8591x1506,troy98@hotmail.com,Other,42,2021-05-18,19,4002.97
382,Isaac Ramos,001-924-014-7660,annette70@gmail.com,Female,33,2024-10-18,63,41326.07
383,Suzanne Wright,502-472-4355x52726,alvarezmatthew@ponce-black.com,Other,24,2022-07-28,57,10733.35
384,Tanya Foster PhD,055-404-1843,brandon27@palmer.org,Other,57,2020-12-10,57,35248.47
385,Steven Gallegos,001-164-544-6907,megan26@yahoo.com,Other,29,2024-03-26,69,17624.38
386,Michael Brooks,669-956-3123,moranjerry@gmail.com,Male,41,2024-12-10,59,15204.02
387,Elizabeth Erickson,+1-210-607-6989x4400,amandajones@yahoo.com,Female,30,2022-08-24,89,6792.57
388,Cheryl Buchanan,915.873.8586x048,austinpierce@lee-oliver.com,Female,41,2024-08-07,65,34557.68
389,Emily Thomas,292-793-8755x8304,zgarcia@dunn.com,Other,46,2020-07-09,54,13891.2
390,Thomas Colon,+1-174-114-3103,freemancarol@yahoo.com,Male,57,2020-03-28,91,5243.41
391,Kristine Berry,785.638.7857x533,bennettmichael@yahoo.com,Female,52,2020-01-10,46,13885.65
392,James Thompson,5727664425,priscilla46@johnson.org,Other,58,2022-03-13,11,29930.97
393,Meagan Thomas,+1-451-761-7300x074,cobbdavid@hotmail.com,Other,24,2022-12-08,12,35184.27
394,John Smith,790-446-4887x07771,graydaniel@friedman-nichols.org,Other,48,2024-06-25,74,11885.36
395,Wendy Bruce,+1-114-557-0237,vcampbell@tucker.com,Male,40,2022-12-22,90,3736.91
396,David Morgan,(907)013-6996x1057,amanda05@yahoo.com,Male,23,2021-01-26,86,47801.83
397,Mark Frederick,(801)473-7569x727,wthomas@ashley.com,Male,25,2023-11-15,33,3883.91
398,Kara Gibson,241-489-7139x53280,nwhite@martin.com,Male,31,2022-06-05,90,33842.8
399,Cheryl Parsons,998.315.9744x81905,dana93@yahoo.com,Female,53,2021-06-23,28,35263.92
400,Nathan Pearson,001-745-201-5647x126,gcooper@woods-stanley.com,Other,25,2022-01-17,52,17344.08
401,Carl Wright,754.386.3918x353,jameswashington@yahoo.com,Female,34,2022-04-08,98,44980.45
402,Terry Nichols,001-498-320-1431x37679,timothy01@hotmail.com,Female,50,2024-09-30,26,44191.53
403,Jillian Ford,001-991-093-6253,rodonnell@yahoo.com,Male,25,2022-11-09,63,27791.58
404,Ricky Potter,(916)324-5567x0922,andersonpaula@graham-robertson.com,Female,40,2021-04-17,90,32435.16
405,Mr. Brian Wang MD,001-999-854-5324x8656,barrettmelissa@hotmail.com,Male,40,2024-06-14,17,12134.26
406,Mrs. Wendy Jones,590-414-7658,fernandezcrystal@scott-carpenter.info,Other,50,2020-06-03,18,35943.21
407,James Thompson,(833)079-3469x624,robertskyle@yahoo.com,Male,29,2024-02-07,70,29572.12
408,Elizabeth Martinez,052.890.9524x5477,uprice@bruce-estes.com,Male,33,2023-04-26,99,28042.57
409,Travis Fitzgerald,(478)014-6380x09246,omoreno@smith.com,Male,42,2020-08-22,14,17255.69
410,Alexandra Harrison,+1-809-233-3105x885,jasonrogers@hotmail.com,Male,37,2021-02-21,60,38613.28
411,Rachel Cannon,130-235-2494x4559,cynthia52@gmail.com,Male,19,2020-09-04,59,40165.75
412,Mrs. Shelby Rubio,354.900.7140x907,brandonhall@hotmail.com,Male,48,2022-09-17,59,9020.19
413,James Hart,(565)232-2111x9021,whitetonya@lane-austin.net,Other,36,2023-02-23,28,17029.07
414,Tanya Garcia,001-229-495-8594x321,webermatthew@ochoa-johnson.net,Other,35,2020-07-25,18,15023.55
415,Joshua Solis,(582)700-0253,parkmichelle@gmail.com,Other,20,2020-11-15,74,32617.07
416,Tammy Reyes,6369652794,qanderson@yahoo.com,Other,31,2023-10-13,78,30527.61
417,Michael Deleon,001-834-706-5188x46064,regina72@hotmail.com,Female,56,2021-04-24,60,16876.74
418,Paula Villarreal,(771)618-3559x9523,zrodriguez@hotmail.com,Male,55,2023-03-13,91,11432.26
419,Carmen Thompson,083-559-3764,ojohnson@hotmail.com,Other,18,2021-05-21,87,4045.67
420,Melinda Wells,+1-873-219-2950,nlester@benson.com,Male,56,2022-04-27,86,20440.98
421,Jorge Richards,001-726-476-5568x10841,markskenneth@adams-green.com,Male,35,2020-06-19,12,32072.26
422,Miranda Arellano,046.757.5830,michellehoffman@cowan.biz,Female,51,2020-08-10,76,28934.8
423,Matthew Johnson,001-252-772-0597,kathryn81@gmail.com,Female,25,2025-01-08,25,40739.39
424,Jessica Henry,(454)292-2227,brianfernandez@howard.org,Male,24,2020-11-02,85,11775.85
425,Kimberly Leach,(695)067-8950x409,lozanokristie@gmail.com,Female,37,2023-11-06,18,13551.45
426,William Riley,824.418.9780x39538,marshallmatthew@hotmail.com,Male,49,2023-01-08,19,12795.61
427,Mary Owens,(336)139-1533,qcosta@hotmail.com,Male,45,2022-11-06,43,1008.31
428,Cynthia Cook,530.509.8635x42742,nelsondavid@gmail.com,Male,60,2020-10-13,30,13074.88
429,Adam Gonzalez,+1-240-870-5286,pgoodman@dennis-johnson.com,Male,29,2022-04-30,43,17342.65
430,Jasmine Barnes,831-898-5866,jeremy93@yahoo.com,Female,21,2025-01-10,6,12073.88
431,Alejandro Gould,(042)215-5072x543,daniel64@robles-cooper.com,Male,60,2020-08-05,63,34004.54
432,Paula Banks,697-674-2883x0692,wellsbrian@yahoo.com,Male,51,2021-08-27,26,7244.18
433,Mary Cardenas,684.700.5298x7106,david01@davis.com,Male,27,2022-06-19,82,35952.97
434,Daniel Olson,400-602-3113,dperez@adams-young.biz,Male,58,2020-02-14,47,19696.72
435,Amber Whitehead,(295)945-4177x12923,xday@hoover.net,Other,20,2025-01-03,4,19438.56
436,Thomas Hale,136.142.2317x95309,thunt@yahoo.com,Female,42,2023-04-30,65,11784.18
437,Kimberly Johnson,(317)700-4884,pevans@yahoo.com,Other,31,2022-01-12,56,22879.34
438,Rachael Anderson,625-095-7758,daviserica@duncan.com,Other,45,2023-04-12,90,33361.1
439,Jeremy Jones,620-496-4933x717,jake44@yahoo.com,Female,49,2023-08-24,45,47981.93
440,Linda Gonzalez,001-619-713-3758x970,kimberlycoleman@gmail.com,Other,33,2023-08-18,87,44242.86
441,Aaron Harrington,703.705.2516x4347,nicolelee@watson.net,Other,30,2021-12-16,27,2878.07
442,Jessica Lopez,001-705-493-5011x1348,pwhite@gibson-bolton.biz,Female,58,2024-04-30,49,27913.17
443,James Brown,+1-707-999-0367,kvega@downs.com,Female,19,2022-03-22,91,40163.08
444,Michael Mcdonald,518.914.9674,tylerthomas@hotmail.com,Other,27,2024-02-25,16,44587.52
445,Shane Christensen,(531)636-6599x11952,chavezryan@hotmail.com,Other,18,2023-02-13,28,47314.25
446,Anthony Bryan,(349)646-4770x59482,hannahbrown@hotmail.com,Female,30,2023-11-06,66,47342.95
447,Karen Reyes,895-939-4568x6938,catherinebarry@hotmail.com,Male,42,2024-06-13,88,17159.05
448,Justin Tran,256-512-0037x70425,rose42@barron.org,Male,31,2024-11-05,64,4912.42
449,Richard Dean,+1-691-391-0545,rbowen@gmail.com,Male,19,2022-03-31,33,7212.68
450,Taylor Parsons,(484)498-6148x81436,pollardjesse@thompson.com,Female,56,2020-04-01,77,14401.89
451,Deborah Shields,572-605-3053x57645,vosborne@brown-jordan.info,Other,21,2021-08-11,97,26914.13
452,Laurie Porter,(255)866-6097x519,danielle90@jones-bell.com,Male,45,2021-10-27,99,36607.42
453,Tasha Perez,079.903.6832x679,devonsanders@hotmail.com,Female,38,2022-05-04,73,28432.74
454,Rodney Freeman,772.921.2029x275,kevintucker@hoffman-clark.com,Male,20,2021-10-11,100,36716.91
455,Jose Finley,198.284.9562x5674,rlee@garrett-graham.com,Male,59,2021-10-13,41,10115.89
456,Cassandra Rogers,950-938-8428x398,mwilliams@yahoo.com,Other,57,2022-02-19,44,10068.01
457,Jennifer Daniel,349-052-8800x0364,wgarcia@johnston-perry.com,Male,58,2020-10-17,67,24415.38
458,William Pennington,608.056.8365x302,psmith@yahoo.com,Female,27,2023-09-10,92,42735.24
459,Patricia Campbell,6446964072,garzalogan@boyle-patterson.net,Female,60,2025-01-30,14,29469.09
460,Lisa Myers,+1-093-106-2471x3600,qjuarez@valencia-stone.com,Female,43,2021-09-21,13,3627.69
461,Rodney Rogers,(248)091-5849,xhawkins@cox.com,Male,27,2024-01-25,30,37687.81
462,Michelle Stewart,384-237-9302,kenneth77@owen-clark.com,Female,46,2020-05-10,37,22802.38
463,Denise Cummings,001-223-954-1151x093,devinyoder@hotmail.com,Male,39,2022-06-12,17,42719.32
464,Sarah Molina,+1-699-215-7616x0733,jesushall@burton-ryan.com,Other,20,2020-05-05,65,29409.86
465,Richard Morrison,3006627485,knightgarrett@blanchard.org,Other,43,2024-10-22,36,7330.79
466,Julia King,+1-205-785-3159x09131,vgreene@roach.org,Female,33,2023-11-21,71,21955.61
467,Gregory Duran Jr.,769-134-1424,brian42@baker.com,Female,38,2022-11-14,33,48647.06
468,Kelly Villa,609.221.5083x47166,jameseaton@hotmail.com,Male,56,2020-01-20,20,26066.04
469,Miss Jessica Rogers,001-790-082-9610x876,oscarskinner@hotmail.com,Male,23,2020-09-09,7,3797.02
470,Alexander Braun,281-338-3215x38914,christopheryoung@hotmail.com,Male,33,2024-01-30,42,35619.4
471,Teresa Watkins,+1-279-332-0215x20833,whill@gray-moran.com,Male,60,2022-10-30,40,25477.8
472,Timothy Chavez,+1-400-511-4131x0521,ssmith@moody.org,Female,49,2021-10-21,46,47754.34
473,James Grant,001-251-673-7799x661,cody99@williams.com,Male,25,2021-08-20,11,3016.17
474,Bonnie Pearson,001-320-351-3930x7719,christopher94@nelson.biz,Female,35,2022-03-14,11,1306.07
475,David Hopkins,(258)631-4577,david68@yahoo.com,Other,57,2021-12-27,8,11175.76
476,Ian Wang,(307)059-3924,wardrachel@hotmail.com,Female,54,2020-10-02,66,46104.33
477,Cynthia Thompson,001-807-674-9184x60542,gregoryjames@patton-marsh.org,Male,34,2023-07-30,98,37639.22
478,Amanda Cox,001-857-604-9694x172,hsandoval@gmail.com,Female,58,2022-11-25,62,22977.7
479,Carlos Hurst,592.250.4545,djohnson@yahoo.com,Other,51,2023-02-15,90,7929.8
480,Amy Brown,140-942-9163,dawndaniels@yahoo.com,Male,52,2023-04-10,4,12060.23
481,Nancy Olson,001-443-409-3169x02915,ctate@banks-wright.net,Other,55,2023-04-22,38,1421.29
482,Patricia Schwartz,(165)533-3375,larryhodge@vargas.com,Female,48,2022-06-06,48,18637.75
483,Amy Lynch,264.129.3963x822,jonesdaniel@yahoo.com,Female,37,2024-01-22,25,23673.86
484,Luis Webb,(315)774-5147x295,calvinanderson@yahoo.com,Male,31,2022-06-04,29,42687.77
485,Ricardo Acosta,190-886-1380,dan04@gmail.com,Female,51,2021-06-22,93,12838.58
486,Dana Roy,+1-036-854-0876x4701,johnsondanny@espinoza.biz,Female,51,2025-01-20,10,4531.27
487,Tyler Gomez,001-517-599-3469x78850,cassandraleon@gmail.com,Other,51,2020-05-01,14,47395.04
488,William Walker,138.546.5028,sawyerrobert@gmail.com,Male,18,2021-06-03,90,39697.47
489,Christopher Frost,001-937-362-3563,ovaughn@bush.org,Male,28,2022-11-21,42,4133.53
490,Shannon Harrison,582-305-1795,brandonbruce@gmail.com,Other,36,2020-03-27,11,8390.27
491,Grace Foster,094-993-4696,bmccarthy@gmail.com,Female,33,2022-08-06,17,8386
492,Brian Lee,001-978-523-0023x421,jenniferandrews@jones.info,Other,47,2024-01-19,18,23119.48
493,Eric Medina,+1-562-627-6247x255,voneill@fry-davidson.com,Other,32,2024-03-27,81,47453.59
494,Colleen Allen,+1-648-984-8760x07874,cynthia70@sawyer-williams.info,Female,45,2020-12-15,67,27023.54
